age,gender,education_level,education_mismatch,sector_of_interest,current_employment_sector,formal_informal,region,location_type,monthly_income,region_employment_rate,regional_unemployment_rate,unemployment_duration,digital_skills_level,technical_skills,training_participation,program_type,household_income,household_size,employment_outcome,intervention_effectiveness,employment_duration_post_intervention,youth_unemployment_rate,urban_rural_employment_rate
17,Male,Primary or Less,False,ICT,,,Eastern,Rural,,72.02,21.92,,Basic,[],True,Vocational Training,High,7,False,,,19.4,69.15
22,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Kigali,Urban,116416.79,52.24,13.0,,Intermediate,"['Marketing', 'Project Management']",False,,Low,8,True,Effective,4.0,19.4,56.08
25,Female,TVET,False,ICT,ICT,Informal,Eastern,Rural,198580.6,47.75,13.87,,Intermediate,['Coding'],True,Business Development,Low,2,True,Effective,9.0,19.4,63.91
24,Male,Secondary,False,ICT,ICT,Formal,Western,Rural,241155.46,60.18,21.24,,Advanced,['Data Analysis'],False,,Medium,1,True,Effective,5.0,19.4,72.38
23,Female,Secondary,False,ICT,ICT,Formal,Northern,Rural,258539.33,50.1,18.3,,Advanced,[],False,,Medium,4,True,Effective,12.0,19.4,50.01
17,Female,Secondary,True,Retail,,,Western,Rural,,61.38,16.88,18.0,Basic,['Data Analysis'],False,,Low,4,False,,,19.4,63.26
19,Female,Primary or Less,True,ICT,,,Southern,Rural,,64.28,21.83,10.0,Intermediate,['Data Analysis'],True,Business Development,Medium,5,False,,,19.4,60.16
19,Female,University,False,Education,Education,Informal,Western,Urban,250716.41,84.48,16.97,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,Medium,1,True,Effective,8.0,19.4,60.35
22,Female,Primary or Less,True,Education,,,Eastern,Urban,,67.52,29.0,8.0,Basic,['Data Analysis'],True,,Low,1,False,,,19.4,74.51
16,Female,University,False,ICT,ICT,Formal,Western,Rural,194547.3,57.86,24.56,,Intermediate,[],True,,High,3,True,Effective,11.0,19.4,68.98
17,Male,TVET,False,ICT,ICT,Formal,Kigali,Urban,274681.53,52.81,20.07,,Intermediate,[],False,,Medium,4,True,Moderately Effective,5.0,19.4,73.35
21,Female,TVET,False,Construction,,,Northern,Rural,,45.26,10.51,,Intermediate,[],True,Digital Skills,Low,5,False,,,19.4,52.8
18,Female,Secondary,True,Healthcare,,,Eastern,Rural,,67.79,28.89,4.0,Advanced,[],True,Business Development,Medium,4,False,,,19.4,53.28
21,Male,Secondary,False,Healthcare,Healthcare,Formal,Kigali,Urban,80484.16,66.17,25.83,,Advanced,['Coding'],False,,Medium,3,True,Moderately Effective,2.0,19.4,38.0
19,Female,Secondary,False,Agriculture,Agriculture,Formal,Northern,Urban,190238.57,63.25,25.02,,Basic,['Coding'],False,,Low,7,True,Effective,3.0,19.4,48.95
25,Male,Secondary,False,Construction,,,Kigali,Rural,,87.94,24.33,,Advanced,['Coding'],True,,Medium,3,False,,,19.4,64.92
19,Male,University,False,ICT,ICT,Informal,Eastern,Urban,104945.26,88.62,11.14,,Basic,"['Marketing', 'Project Management']",False,,Medium,6,True,Effective,10.0,19.4,52.22
18,Female,TVET,False,ICT,,,Eastern,Urban,,78.81,26.81,,Advanced,"['Marketing', 'Project Management']",True,Vocational Training,Low,4,False,,,19.4,53.52
20,Male,TVET,False,Healthcare,,,Southern,Rural,,52.59,14.59,,Advanced,[],True,Digital Skills,Low,6,False,,,19.4,50.54
19,Male,TVET,False,Retail,,,Kigali,Urban,,46.21,13.96,,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,8,False,,,19.4,65.49
25,Male,University,False,ICT,ICT,Informal,Western,Urban,112678.45,48.36,29.85,,Intermediate,"['Marketing', 'Project Management']",False,,High,2,True,Moderately Effective,7.0,19.4,73.02
18,Male,Secondary,True,Construction,,,Kigali,Urban,,58.39,26.14,9.0,Intermediate,[],True,,High,2,False,,,19.4,71.15
23,Male,Secondary,True,Agriculture,,,Southern,Rural,,86.75,18.78,21.0,Basic,['Coding'],True,Business Development,Low,6,False,,,19.4,64.09
17,Male,University,False,Agriculture,,,Kigali,Urban,,66.67,23.04,12.0,Advanced,['Data Analysis'],True,Digital Skills,High,7,False,,,19.4,74.29
19,Female,University,False,Healthcare,Healthcare,Informal,Southern,Rural,239645.37,78.9,28.75,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,5,True,Ineffective,5.0,19.4,77.83
25,Male,TVET,False,Healthcare,,,Western,Urban,,41.28,17.33,,Intermediate,"['Marketing', 'Project Management']",False,,High,1,False,,,19.4,67.26
17,Female,Secondary,True,Education,,,Western,Rural,,40.86,17.29,12.0,Basic,['Coding'],True,Business Development,Medium,4,False,,,19.4,68.07
16,Male,TVET,False,Construction,Construction,Informal,Western,Urban,209904.95,52.09,21.4,,Basic,['Data Analysis'],False,,Low,5,True,Effective,9.0,19.4,55.01
24,Female,TVET,False,Construction,Construction,Formal,Western,Rural,151328.3,77.13,23.63,,Intermediate,[],True,Digital Skills,High,1,True,Ineffective,6.0,19.4,50.09
19,Female,Primary or Less,False,ICT,,,Northern,Urban,,51.25,27.62,,Basic,['Coding'],True,,Low,4,False,,,19.4,74.75
23,Male,TVET,False,Retail,Retail,Informal,Northern,Rural,213878.5,53.73,13.61,,Intermediate,[],True,Business Development,High,8,True,Ineffective,2.0,19.4,70.34
18,Male,University,False,Education,,,Eastern,Rural,,42.1,14.96,,Advanced,['Coding'],True,Vocational Training,Medium,1,False,,,19.4,55.56
16,Female,Secondary,False,Education,,,Eastern,Rural,,72.68,27.64,,Advanced,['Coding'],True,Digital Skills,High,8,False,,,19.4,63.88
25,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Northern,Rural,186907.74,84.82,12.48,,Basic,['Data Analysis'],False,,Medium,6,True,Ineffective,6.0,19.4,58.38
22,Male,Secondary,False,Agriculture,Agriculture,Informal,Kigali,Rural,80944.95,69.06,16.17,,Intermediate,"['Marketing', 'Project Management']",False,,High,4,True,Ineffective,3.0,19.4,66.16
19,Male,TVET,True,Education,,,Western,Rural,,83.59,11.33,20.0,Advanced,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,50.38
18,Female,University,False,ICT,,,Northern,Rural,,60.18,16.86,22.0,Advanced,['Data Analysis'],True,,Low,3,False,,,19.4,60.39
23,Female,TVET,False,ICT,ICT,Informal,Kigali,Urban,164065.92,69.38,23.69,,Basic,[],False,,Low,3,True,Effective,7.0,19.4,73.12
23,Female,Primary or Less,True,Retail,,,Western,Rural,,79.88,26.54,7.0,Advanced,['Data Analysis'],True,Business Development,High,5,False,,,19.4,64.68
16,Male,University,False,Construction,Construction,Formal,Kigali,Urban,282541.35,50.83,20.18,,Intermediate,['Coding'],False,,Low,1,True,Ineffective,9.0,19.4,65.76
19,Female,University,False,Retail,Retail,Informal,Eastern,Urban,87061.77,50.27,24.13,,Advanced,['Data Analysis'],True,Digital Skills,High,2,True,Effective,8.0,19.4,42.68
22,Male,University,False,Construction,Construction,Formal,Kigali,Urban,101740.41,42.24,13.31,,Intermediate,[],True,Business Development,Low,1,True,Effective,8.0,19.4,48.65
21,Male,TVET,False,Healthcare,,,Southern,Rural,,73.34,21.72,,Basic,['Data Analysis'],True,Vocational Training,High,2,False,,,19.4,40.97
18,Female,TVET,False,Education,,,Eastern,Rural,,86.2,18.42,,Advanced,[],False,,Low,7,False,,,19.4,53.24
18,Female,TVET,False,Retail,,,Eastern,Rural,,65.22,16.26,,Advanced,[],False,,High,6,False,,,19.4,74.02
23,Male,University,False,ICT,,,Northern,Rural,,81.82,27.51,,Intermediate,['Coding'],False,,Low,8,False,,,19.4,64.53
21,Male,Secondary,True,ICT,,,Southern,Rural,,52.18,23.51,23.0,Advanced,[],True,Vocational Training,Low,6,False,,,19.4,50.74
24,Female,University,False,Education,Education,Informal,Kigali,Urban,277095.66,42.72,24.54,,Basic,['Data Analysis'],False,,High,3,True,Ineffective,3.0,19.4,74.7
17,Female,Secondary,False,Retail,Retail,Formal,Northern,Urban,160754.83,66.42,19.63,,Advanced,[],True,Vocational Training,High,5,True,Moderately Effective,2.0,19.4,73.74
20,Male,University,False,Retail,Retail,Formal,Northern,Rural,81956.95,62.98,28.6,,Basic,['Coding'],True,Digital Skills,Medium,4,True,Moderately Effective,2.0,19.4,65.51
24,Male,TVET,True,Construction,,,Kigali,Urban,,57.27,28.64,24.0,Intermediate,['Coding'],True,,High,5,False,,,19.4,57.51
25,Female,Secondary,False,Education,,,Northern,Rural,,81.39,29.67,,Advanced,"['Marketing', 'Project Management']",False,,High,3,False,,,19.4,65.08
25,Male,TVET,False,Construction,,,Southern,Rural,,57.16,23.2,,Basic,['Data Analysis'],True,,Medium,2,False,,,19.4,66.23
25,Female,University,False,Healthcare,Healthcare,Informal,Eastern,Rural,187975.36,73.17,13.05,,Basic,['Data Analysis'],True,,High,5,True,Ineffective,12.0,19.4,75.68
18,Male,Primary or Less,True,Agriculture,,,Kigali,Urban,,73.1,14.54,15.0,Advanced,['Coding'],False,,Low,1,False,,,19.4,61.76
20,Female,TVET,True,Healthcare,,,Western,Rural,,86.91,19.37,3.0,Intermediate,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,70.9
18,Female,University,False,Education,,,Eastern,Rural,,78.75,12.72,,Advanced,[],True,Vocational Training,Low,2,False,,,19.4,52.89
16,Female,University,False,Healthcare,Healthcare,Formal,Kigali,Rural,257384.98,43.11,15.6,,Basic,"['Marketing', 'Project Management']",False,,Medium,8,True,Effective,10.0,19.4,54.86
19,Male,Secondary,False,Construction,Construction,Formal,Kigali,Rural,289817.35,88.42,18.08,,Advanced,[],True,Vocational Training,Low,6,True,Ineffective,7.0,19.4,63.98
23,Female,University,False,Agriculture,Agriculture,Informal,Southern,Rural,275297.21,50.91,20.0,,Intermediate,['Data Analysis'],True,,Medium,6,True,Effective,11.0,19.4,65.56
20,Female,Primary or Less,True,Agriculture,,,Southern,Rural,,45.92,24.11,9.0,Intermediate,"['Marketing', 'Project Management']",True,Digital Skills,Medium,8,False,,,19.4,72.72
20,Female,TVET,False,Agriculture,Agriculture,Formal,Kigali,Urban,111671.38,83.57,23.63,,Advanced,['Coding'],True,Business Development,Medium,2,True,Effective,7.0,19.4,57.57
23,Female,Primary or Less,True,ICT,,,Northern,Urban,,68.28,11.41,6.0,Intermediate,"['Marketing', 'Project Management']",False,,High,1,False,,,19.4,50.73
17,Male,Secondary,False,Healthcare,Healthcare,Informal,Kigali,Urban,223590.27,47.02,25.26,,Basic,['Data Analysis'],True,Digital Skills,Low,3,True,Moderately Effective,9.0,19.4,56.75
19,Male,Primary or Less,False,Agriculture,,,Eastern,Rural,,42.24,25.57,,Advanced,"['Marketing', 'Project Management']",False,,Low,8,False,,,19.4,79.57
25,Female,Primary or Less,False,Healthcare,Healthcare,Formal,Southern,Rural,244003.65,41.7,16.87,,Intermediate,['Coding'],True,Vocational Training,Medium,4,True,Effective,7.0,19.4,59.96
20,Male,University,False,Education,,,Eastern,Rural,,42.36,29.0,,Basic,['Data Analysis'],True,,Medium,5,False,,,19.4,54.88
23,Female,University,False,Education,Education,Formal,Eastern,Urban,220909.77,59.5,19.69,,Basic,['Coding'],True,,High,5,True,Ineffective,10.0,19.4,68.92
25,Female,Primary or Less,False,Agriculture,Agriculture,Formal,Eastern,Urban,229378.77,75.59,25.74,,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,1,True,Moderately Effective,8.0,19.4,71.83
16,Female,University,False,Agriculture,Agriculture,Informal,Southern,Rural,231464.12,41.89,22.51,,Intermediate,"['Marketing', 'Project Management']",True,Digital Skills,Low,5,True,Moderately Effective,4.0,19.4,53.09
20,Male,University,False,Construction,,,Western,Rural,,82.1,24.61,9.0,Advanced,"['Marketing', 'Project Management']",True,Business Development,Medium,1,False,,,19.4,53.98
21,Female,University,False,Healthcare,,,Kigali,Urban,,45.73,24.33,,Intermediate,['Coding'],True,Vocational Training,Low,6,False,,,19.4,64.29
25,Female,TVET,True,ICT,,,Southern,Rural,,42.13,14.01,20.0,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,3,False,,,19.4,41.14
18,Female,University,False,Education,,,Northern,Urban,,89.26,20.61,,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,4,False,,,19.4,79.69
21,Female,University,False,Education,,,Southern,Rural,,43.67,25.49,,Basic,"['Marketing', 'Project Management']",True,,High,6,False,,,19.4,62.17
17,Female,TVET,False,Construction,Construction,Formal,Kigali,Rural,83144.92,73.33,11.71,,Advanced,['Coding'],False,,Medium,8,True,Moderately Effective,12.0,19.4,63.56
18,Female,TVET,True,Education,,,Eastern,Rural,,83.86,26.65,14.0,Intermediate,['Coding'],False,,Low,7,False,,,19.4,55.1
25,Female,TVET,False,Education,Education,Formal,Western,Rural,188004.41,85.11,28.9,,Advanced,['Coding'],True,,High,1,True,Moderately Effective,5.0,19.4,70.66
20,Female,TVET,False,Construction,Construction,Formal,Western,Urban,227041.74,70.69,17.04,,Intermediate,['Data Analysis'],False,,High,1,True,Effective,12.0,19.4,59.42
21,Female,Secondary,False,Healthcare,Healthcare,Informal,Western,Urban,66474.12,75.74,14.42,,Intermediate,['Coding'],True,,Low,5,True,Ineffective,4.0,19.4,32.17
23,Male,Primary or Less,False,ICT,,,Kigali,Urban,,86.85,18.89,,Intermediate,['Data Analysis'],False,,High,7,False,,,19.4,54.05
25,Male,Secondary,False,Education,Education,Formal,Eastern,Rural,78686.39,79.78,29.3,,Advanced,['Coding'],True,Digital Skills,Low,3,True,Ineffective,3.0,19.4,54.24
23,Male,TVET,False,Healthcare,,,Western,Urban,,89.1,11.29,,Advanced,['Data Analysis'],True,Business Development,High,2,False,,,19.4,39.39
18,Male,University,False,Retail,,,Eastern,Rural,,41.37,18.01,,Advanced,[],True,,Low,3,False,,,19.4,54.5
24,Male,TVET,False,Education,,,Eastern,Rural,,50.32,14.58,,Basic,['Data Analysis'],False,,Low,7,False,,,19.4,55.3
17,Female,Secondary,False,Retail,,,Kigali,Urban,,78.52,14.87,,Advanced,['Data Analysis'],False,,Medium,2,False,,,19.4,71.78
22,Female,TVET,False,Construction,,,Northern,Rural,,86.58,28.99,,Intermediate,['Coding'],False,,Low,5,False,,,19.4,77.43
25,Male,Secondary,True,ICT,,,Northern,Rural,,56.45,23.07,10.0,Basic,[],True,Business Development,Low,5,False,,,19.4,57.55
17,Female,Primary or Less,False,Retail,,,Western,Urban,,50.2,11.43,,Advanced,['Data Analysis'],True,Digital Skills,Medium,7,False,,,19.4,67.38
17,Male,Secondary,False,Agriculture,Agriculture,Formal,Kigali,Urban,218944.86,57.9,21.91,,Advanced,[],False,,High,8,True,Ineffective,9.0,19.4,75.31
22,Female,University,False,Retail,,,Eastern,Rural,,56.64,27.91,,Basic,['Coding'],True,Business Development,High,8,False,,,19.4,36.36
22,Female,University,False,Education,Education,Formal,Southern,Rural,90921.76,47.99,13.96,,Advanced,['Coding'],False,,Low,3,True,Moderately Effective,8.0,19.4,39.97
19,Male,University,False,Construction,Construction,Formal,Southern,Rural,189881.24,49.26,20.22,,Basic,['Coding'],True,Business Development,Medium,4,True,Ineffective,8.0,19.4,53.87
17,Female,TVET,False,ICT,,,Northern,Rural,,45.89,20.21,,Advanced,"['Marketing', 'Project Management']",False,,Low,5,False,,,19.4,62.4
23,Male,Primary or Less,False,Education,Education,Informal,Southern,Rural,210662.39,70.69,23.33,,Basic,['Coding'],False,,Low,8,True,Effective,8.0,19.4,54.87
23,Male,Primary or Less,False,ICT,ICT,Informal,Eastern,Rural,274293.11,55.97,20.72,,Basic,['Data Analysis'],True,Digital Skills,High,5,True,Moderately Effective,6.0,19.4,71.55
25,Male,TVET,False,Healthcare,,,Southern,Urban,,58.12,22.6,,Intermediate,['Coding'],False,,Medium,2,False,,,19.4,71.61
24,Male,University,False,Healthcare,,,Northern,Rural,,50.64,28.45,4.0,Advanced,['Data Analysis'],True,Digital Skills,High,3,False,,,19.4,60.03
18,Female,TVET,False,Retail,,,Western,Urban,,88.04,15.87,,Advanced,['Data Analysis'],True,Business Development,High,6,False,,,19.4,79.99
16,Female,Secondary,False,Healthcare,Healthcare,Formal,Northern,Rural,189532.82,77.83,24.37,,Intermediate,[],True,Business Development,Low,6,True,Effective,6.0,19.4,34.98
20,Female,TVET,False,Healthcare,Healthcare,Informal,Northern,Rural,147647.74,47.02,16.06,,Intermediate,[],False,,Low,2,True,Effective,3.0,19.4,47.26
22,Male,TVET,False,Retail,Retail,Formal,Western,Urban,240246.04,51.02,25.3,,Advanced,"['Marketing', 'Project Management']",True,,Medium,3,True,Moderately Effective,12.0,19.4,66.63
24,Female,TVET,False,Healthcare,,,Eastern,Rural,,62.93,23.01,,Intermediate,['Coding'],False,,High,4,False,,,19.4,77.12
19,Female,University,False,Retail,Retail,Formal,Eastern,Urban,199538.03,68.62,12.33,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,7,True,Effective,1.0,19.4,56.4
22,Female,University,False,Construction,,,Northern,Urban,,74.88,14.79,,Advanced,[],True,Business Development,High,3,False,,,19.4,70.89
18,Female,Primary or Less,False,Construction,Construction,Formal,Southern,Rural,62683.6,66.46,16.1,,Advanced,['Data Analysis'],False,,High,6,True,Ineffective,7.0,19.4,75.86
25,Male,Secondary,False,Retail,,,Northern,Rural,,82.42,10.25,,Basic,[],True,,High,2,False,,,19.4,51.75
21,Female,Secondary,False,ICT,ICT,Formal,Southern,Rural,150648.13,69.09,27.35,,Basic,['Coding'],True,Digital Skills,Medium,6,True,Ineffective,3.0,19.4,70.49
16,Female,University,False,Education,Education,Formal,Eastern,Rural,244975.84,63.48,22.03,,Advanced,['Coding'],True,Business Development,High,4,True,Moderately Effective,1.0,19.4,65.63
24,Male,TVET,True,Agriculture,,,Eastern,Rural,,74.86,19.15,23.0,Basic,"['Marketing', 'Project Management']",True,Business Development,Low,1,False,,,19.4,63.29
22,Male,TVET,False,Education,Education,Informal,Western,Urban,240272.31,46.47,24.05,,Intermediate,[],True,,High,5,True,Effective,1.0,19.4,54.96
23,Male,Secondary,False,Agriculture,Agriculture,Informal,Eastern,Urban,225836.4,66.9,21.99,,Basic,"['Marketing', 'Project Management']",False,,Low,8,True,Effective,2.0,19.4,50.16
23,Male,TVET,False,Construction,Construction,Formal,Western,Urban,136917.29,66.42,21.12,,Intermediate,['Data Analysis'],False,,Medium,5,True,Effective,8.0,19.4,52.5
21,Female,Primary or Less,False,ICT,ICT,Formal,Western,Rural,155305.88,40.31,28.25,,Intermediate,['Coding'],True,Business Development,Low,2,True,Ineffective,6.0,19.4,75.46
18,Male,University,False,Healthcare,Healthcare,Informal,Kigali,Rural,127307.38,89.19,23.01,,Intermediate,[],False,,Low,5,True,Moderately Effective,11.0,19.4,59.59
22,Male,University,False,ICT,ICT,Formal,Kigali,Urban,53594.13,56.98,17.17,,Intermediate,"['Marketing', 'Project Management']",False,,High,7,True,Ineffective,3.0,19.4,62.02
17,Female,Secondary,False,Construction,Construction,Informal,Kigali,Urban,99125.35,49.83,10.26,,Basic,[],True,,Low,3,True,Moderately Effective,11.0,19.4,65.62
17,Female,Primary or Less,False,ICT,ICT,Formal,Western,Urban,61557.08,62.62,19.82,,Basic,['Data Analysis'],False,,Low,8,True,Effective,4.0,19.4,72.57
17,Female,Primary or Less,True,Education,,,Western,Rural,,67.35,12.27,4.0,Intermediate,['Coding'],True,Business Development,High,1,False,,,19.4,51.8
21,Female,Secondary,False,Healthcare,Healthcare,Informal,Western,Rural,115397.06,73.58,10.2,,Intermediate,[],False,,Medium,2,True,Moderately Effective,7.0,19.4,43.96
25,Male,Secondary,True,Retail,,,Northern,Rural,,75.87,14.77,23.0,Intermediate,"['Marketing', 'Project Management']",True,,Low,6,False,,,19.4,61.57
19,Male,TVET,True,Healthcare,,,Western,Rural,,85.66,22.47,6.0,Intermediate,['Data Analysis'],False,,High,7,False,,,19.4,55.51
20,Male,TVET,False,Retail,Retail,Formal,Western,Urban,229251.27,58.03,14.33,,Basic,[],True,,High,2,True,Effective,9.0,19.4,53.5
16,Female,Secondary,True,Retail,,,Southern,Rural,,87.15,13.14,6.0,Basic,"['Marketing', 'Project Management']",True,Business Development,Low,1,False,,,19.4,58.86
20,Male,TVET,False,Healthcare,,,Kigali,Urban,,54.53,21.26,,Advanced,['Data Analysis'],True,Vocational Training,High,8,False,,,19.4,41.52
25,Male,TVET,False,Healthcare,Healthcare,Formal,Kigali,Urban,282243.42,77.04,10.25,,Basic,"['Marketing', 'Project Management']",False,,Low,7,True,Ineffective,5.0,19.4,39.75
